Company,TypeName,Inches,Gpu,OpSys,Price_euros,Ram_GB,Weight_kg,SSD_GB,HDD_GB,Total_Storage_GB,Is_IPS,Is_Touchscreen,Screen_Width,Screen_Height,Res_Class,PPI,CPU_Brand,CPU_GHz,GPU_Brand
Toshiba,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,2799.0,32,1.05,512,0,512,False,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1350.0,8,1.99,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Acer,Notebook,15.6,AMD Radeon RX 540,Windows 10,579.0,8,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,AMD,2.5,AMD
Asus,Gaming,17.3,Nvidia GeForce GTX 965M,Windows 10,1269.0,24,4.33,256,1024,1280,True,True,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Lenovo,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1099.0,8,1.3,180,0,180,True,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
Lenovo,Notebook,15.6,Intel UHD Graphics 620,Windows 10,898.9,8,2.17,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,1.8,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1749.0,8,1.48,1024,0,1024,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Intel
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,949.0,8,1.4,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,911.0,8,2.3,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Netbook,11.6,Intel HD Graphics 500,Windows 10 S,340.0,4,1.2,64,0,64,False,False,1366,768,HD,135.0942111925629,Intel,1.1,Intel
HP,Notebook,15.6,AMD Radeon 520,Windows 10,618.99,8,1.91,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
Lenovo,2 in 1 Convertible,13.9,Intel UHD Graphics 620,Windows 10,1599.0,8,1.4,256,0,256,True,True,1920,1080,FHD,158.48253022174808,Intel,1.6,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 500,Windows 10,299.0,4,2.1,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,1.1,Intel
Lenovo,Netbook,11.6,Intel HD Graphics 400,Chrome OS,265.0,4,1.25,16,0,16,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,949.0,8,1.44,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Asus,Notebook,15.6,Intel HD Graphics 620,Windows 10,1224.0,8,2.0,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Acer,Notebook,15.6,Nvidia GeForce MX150,Windows 10,613.0,4,2.2,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,1.6,Nvidia
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1323.0,8,1.34,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1060,No OS,1149.0,8,2.4,256,1024,1280,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,899.0,8,1.29,128,0,128,True,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Acer,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,639.0,4,2.2,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,836.0,8,2.18,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,1219.24,16,2.2,256,2048,2304,False,False,1920,1080,FHD,141.21199808219862,Intel,1.8,AMD
Xiaomi,Notebook,15.6,Nvidia GeForce MX150,No OS,1399.95,16,1.95,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,1.8,Nvidia
Asus,Netbook,11.6,Intel HD Graphics 500,Windows 10,245.0,2,1.1,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.1,Intel
HP,Notebook,15.6,Intel UHD Graphics 620,Windows 10,521.47,4,2.04,0,1024,1024,False,True,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX1080,Windows 10,2968.0,24,2.24,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,889.0,8,2.04,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Asus,Gaming,17.3,Nvidia GeForce GTX1050 Ti,Windows 10,1504.0,16,3.0,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1399.0,8,3.2,256,1024,1280,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1399.0,8,1.32,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Dell,Notebook,14.0,Intel HD Graphics 620,Windows 10,1279.73,8,1.64,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,689.0,4,1.63,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,Notebook,17.3,AMD Radeon 530,Linux,889.0,8,2.8,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,1.6,AMD
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 7,1340.0,8,2.02,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,Windows 10,799.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Lenovo,Notebook,15.6,Nvidia GeForce 920MX ,No OS,459.0,8,2.2,0,2048,2048,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M430,Windows 10,585.0,4,2.3,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,1377.0,8,1.9,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3012.77,16,4.42,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Toshiba,Notebook,15.6,Intel HD Graphics 620,Windows 10,860.0,8,2.0,0,500,500,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,1299.0,8,2.0,256,1024,1280,True,False,3840,2160,4K,282.42399616439724,Intel,2.7,Nvidia
Mediacom,Notebook,13.3,Intel HD Graphics 500,Windows 10,369.0,4,1.2,32,0,32,True,False,1920,1080,FHD,165.6321180513006,Intel,1.1,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1649.0,8,2.3,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,1369.0,8,1.93,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,797.41,8,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,AMD
HP,Notebook,15.6,Intel HD Graphics 405,Windows 10,398.99,4,1.86,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,Intel
HP,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1799.0,12,2.62,0,1024,1024,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Notebook,14.0,Nvidia GeForce 940MX,Windows 10,859.0,8,1.87,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Nvidia
Dell,Ultrabook,13.3,Intel UHD Graphics 620,Windows 10,1399.0,8,1.2,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,1.8,Intel
Dell,Notebook,14.0,Intel HD Graphics 520,Windows 10,735.87,4,1.6,128,0,128,False,False,1920,1080,FHD,157.3505121487356,Intel,2.0,Intel
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1145.0,8,1.34,256,0,256,True,False,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
Acer,Gaming,15.6,Nvidia GeForce GTX 1050,Linux,798.0,8,2.4,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Asus,Notebook,15.6,AMD Radeon R2 Graphics,Windows 10,349.0,4,2.0,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,1.8,AMD
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,705.5,4,2.1,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 620,Windows 10,785.0,4,1.87,0,500,500,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,No OS,462.35,4,2.15,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,397.0,4,1.86,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,1729.0,8,1.99,512,0,512,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,499.0,4,2.2,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,1116.99,8,1.9,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2699.0,16,4.42,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
HP,Notebook,17.3,Intel HD Graphics 520,Windows 10,544.15,8,2.65,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.0,Intel
HP,Notebook,17.3,Nvidia GeForce 930MX,Windows 10,1280.0,8,2.63,0,1024,1024,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Asus,Notebook,15.6,Intel HD Graphics 500,Linux,224.0,4,2.0,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Mediacom,Notebook,13.3,Intel HD Graphics,Windows 10,255.0,4,1.35,32,0,32,True,False,1920,1080,FHD,165.6321180513006,Intel,1.44,Intel
Lenovo,Notebook,17.3,Nvidia GeForce 940MX,Windows 10,949.0,6,2.8,128,1024,1152,False,False,1600,900,HD,106.11306214269258,Intel,2.7,Nvidia
HP,Notebook,15.6,AMD Radeon 530,Windows 10,568.9,6,1.91,128,0,128,True,False,1920,1080,FHD,141.21199808219862,AMD,2.5,AMD
Dell,Notebook,15.6,AMD Radeon R5 M420,Windows 10,617.9,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Acer,2 in 1 Convertible,11.6,Intel HD Graphics 500,Windows 10,349.0,4,1.25,32,0,32,True,True,1920,1080,FHD,189.90579052433606,Intel,2.0,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,630.0,4,2.05,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
HP,Ultrabook,13.3,Intel HD Graphics 515,Windows 10,1965.0,16,1.16,512,0,512,True,True,3200,1800,QHD,276.053530085501,Intel,1.2,Intel
Lenovo,Notebook,17.3,Nvidia Quadro M620M,Windows 10,2999.0,8,3.4,256,0,256,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Asus,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,839.0,8,2.5,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Ultrabook,13.3,Intel UHD Graphics 620,Windows 10,1599.0,8,1.21,128,0,128,True,True,3840,2160,4K,331.2642361026012,Intel,1.6,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,959.0,4,1.93,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.6,Intel
Fujitsu,Notebook,15.6,Intel HD Graphics 620,Windows 10,739.0,8,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 505,Windows 10,344.0,4,2.2,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,1.1,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 620,Windows 10,990.0,4,2.02,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
HP,Workstation,17.3,Nvidia Quadro M1200,Windows 10,1860.99,8,3.14,0,500,500,False,False,1600,900,HD,106.11306214269258,Intel,2.8,Nvidia
HP,Notebook,14.0,Intel HD Graphics 405,Windows 10,389.0,8,1.94,0,2048,2048,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
HP,Notebook,15.6,AMD Radeon 530,Windows 10,649.0,6,1.95,256,0,256,True,False,1920,1080,FHD,141.21199808219862,AMD,3.0,AMD
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,830.0,8,2.3,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,685.0,4,2.05,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,Intel
Mediacom,Notebook,14.0,Intel HD Graphics,Windows 10,249.0,4,1.4,32,0,32,False,False,1920,1080,FHD,157.3505121487356,Intel,1.44,Intel
Toshiba,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1865.0,16,1.24,512,0,512,False,True,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Lenovo,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2663.0,32,4.6,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
MSI,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2729.0,16,4.14,512,1024,1536,False,False,1920,1080,FHD,127.33567457123111,Intel,2.9,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M430,Linux,749.01,8,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
Mediacom,Notebook,14.0,Intel HD Graphics 500,Windows 10,389.0,4,1.45,32,0,32,True,False,1920,1080,FHD,157.3505121487356,Intel,1.1,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,1008.52,8,1.9,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.6,Intel
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,719.0,4,1.49,128,0,128,False,False,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Dell,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,1537.39,16,1.93,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Netbook,11.6,Intel HD Graphics 400,Chrome OS,295.0,4,1.26,16,0,16,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,2349.0,16,4.5,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
HP,Gaming,17.3,Nvidia GeForce GTX 1050,Windows 10,1498.0,16,3.78,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1673.0,12,1.4,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,609.0,12,2.2,0,1024,1024,False,True,1366,768,HD,100.45466986113651,Intel,1.8,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1770.0,8,2.73,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.5,Nvidia
Asus,2 in 1 Convertible,15.6,Intel HD Graphics 520,Windows 10,739.0,8,2.2,0,1024,1024,False,True,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Notebook,15.6,AMD Radeon 530,Windows 10,949.0,12,2.2,512,0,512,False,False,1920,1080,FHD,141.21199808219862,AMD,3.6,AMD
Dell,2 in 1 Convertible,11.6,Intel HD Graphics 615,Windows 10,603.0,4,1.39,128,0,128,False,True,1366,768,HD,135.0942111925629,Intel,1.0,Intel
Samsung,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,1699.0,16,2.5,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Notebook,17.3,Intel HD Graphics 520,No OS,529.0,4,2.8,0,500,500,False,False,1920,1080,FHD,127.33567457123111,Intel,2.0,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,459.0,8,2.29,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,2025.0,8,1.37,512,0,512,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 630,Windows 10,1474.0,8,1.7,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,2 in 1 Convertible,12.5,Intel HD Graphics 620,Windows 10,1670.0,8,1.34,256,0,256,False,True,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
Dell,Workstation,15.6,Nvidia Quadro M620,Windows 10,1763.0,8,2.06,256,0,256,False,True,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,1219.0,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,668.48,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Acer,Notebook,14.0,Intel HD Graphics 500,Windows 10,329.0,4,1.6,32,0,32,False,False,1920,1080,FHD,157.3505121487356,Intel,1.1,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 970M,Windows 10,2199.0,16,4.14,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M420,Linux,465.0,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
MSI,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,2299.0,16,1.8,256,2048,2304,False,False,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Toshiba,Notebook,15.6,Intel HD Graphics 520,Windows 10,1399.0,8,2.2,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,564.0,6,2.4,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,15.6,Intel HD Graphics 630,Windows 10,1299.0,8,2.0,256,0,256,True,True,1920,1080,FHD,141.21199808219862,Intel,2.8,Intel
Acer,Notebook,14.0,Intel HD Graphics 405,Windows 10,349.0,4,1.6,128,0,128,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Lenovo,Notebook,15.6,Nvidia Quadro M2200M,Windows 10,4899.0,32,2.5,1024,0,1024,True,False,3840,2160,4K,282.42399616439724,Intel,3.1,Nvidia
Dell,Gaming,15.6,Nvidia GeForce GTX 960<U+039C>,Windows 10,879.01,16,2.59,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 520,Linux,443.9,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Linux,359.0,4,2.25,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Linux,869.0,4,1.93,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.6,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1050,Windows 10,1168.0,8,3.0,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M420,Linux,569.0,4,2.18,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
HP,Ultrabook,15.6,Intel HD Graphics 620,Windows 10,1389.0,8,1.84,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2267.86,16,2.94,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Acer,2 in 1 Convertible,11.6,Intel HD Graphics 400,Chrome OS,379.0,4,1.25,32,0,32,True,True,1366,768,HD,135.0942111925629,Intel,1.6,Intel
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1124.0,8,2.31,256,0,256,False,False,1366,768,HD,111.93520355955211,Intel,2.6,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 7,1465.0,8,1.65,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,776.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,AMD
Fujitsu,Notebook,15.6,Intel HD Graphics 620,Windows 10,799.0,8,2.2,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 7,932.0,4,1.88,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,Windows 10,899.0,8,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Mediacom,Notebook,14.0,Intel HD Graphics,Windows 10,239.0,2,1.4,32,0,32,False,False,1920,1080,FHD,157.3505121487356,Intel,1.44,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,No OS,468.0,4,2.2,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,639.01,6,1.5,0,1024,1024,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,1820.0,8,2.0,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Asus,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1900.0,16,1.1,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1479.0,16,2.62,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel UHD Graphics 620,Windows 10,829.0,4,1.8,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 920MX ,Windows 10,579.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Nvidia
Asus,Notebook,15.6,Intel HD Graphics 500,Windows 10,399.0,8,2.0,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Asus,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,906.62,8,1.99,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Ultrabook,13.3,Intel UHD Graphics 620,Windows 10,1869.0,8,1.23,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,1.6,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 400,Windows 10,249.0,2,1.42,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1757.42,8,1.37,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Dell,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,2399.0,16,2.06,1024,0,1024,False,True,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050M,Windows 10,1109.0,8,2.5,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,17.0,AMD Radeon R5,Windows 10,520.9,8,2.6,0,1024,1024,False,False,1600,900,HD,107.98564559226952,AMD,3.0,AMD
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,2450.0,16,1.14,512,0,512,True,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,No OS,1169.0,8,2.5,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 520,Windows 10,450.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Lenovo,Notebook,14.0,Intel HD Graphics,Windows 10,274.0,4,1.43,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Acer,Ultrabook,14.0,Intel Graphics 620,Windows 10,919.0,8,1.8,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Razer,Gaming,14.0,Nvidia GeForce GTX 1060,Windows 10,2599.0,16,1.95,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 10,1213.0,8,1.2,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
Lenovo,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1584.0,8,1.36,256,0,256,True,False,1920,1080,FHD,176.23257360658386,Intel,2.7,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1080,Windows 10,2799.0,32,3.8,512,0,512,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Acer,Gaming,15.6,Nvidia GeForce GTX 1050,Linux,709.0,8,2.4,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Ultrabook,13.3,Intel UHD Graphics 620,Windows 10,1449.9,8,1.2,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,1.6,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1191.8,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,15.6,Intel HD Graphics 520,No OS,364.9,4,1.86,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
